Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2012-04,South Wales Police,South Wales Police,-3.658966,51.633363,On or near Dyffryn Road,W01000991,Bridgend 001A,Anti-social behaviour,,
,2012-04,South Wales Police,South Wales Police,-3.658223,51.639129,On or near Hartshorn Terrace,W01000991,Bridgend 001A,Anti-social behaviour,,
,2012-04,South Wales Police,South Wales Police,-3.658103,51.640605,On or near Maes-Yr-Awel,W01000991,Bridgend 001A,Anti-social behaviour,,
,2012-04,South Wales Police,South Wales Police,-3.658966,51.633363,On or near Dyffryn Road,W01000991,Bridgend 001A,Anti-social behaviour,,
,2012-04,South Wales Police,South Wales Police,-3.658251,51.639893,On or near Atlee Terrace,W01000991,Bridgend 001A,Anti-social behaviour,,
,2012-04,South Wales Police,South Wales Police,-3.658966,51.633363,On or near Dyffryn Road,W01000991,Bridgend 001A,Anti-social behaviour,,
7f3f0f04283546b2c8c2d20b3b6473c3e3d65a80505d36beffaa10fd3afaba26,2012-04,South Wales Police,South Wales Police,-3.649808,51.638618,On or near North Street,W01000991,Bridgend 001A,Burglary,Investigation complete; no suspect identified,
a657fe3226eeeed32bc7c960a90d1ead79f303e8f921f4987aba239c0474ca22,2012-04,South Wales Police,South Wales Police,-3.658966,51.633363,On or near Dyffryn Road,W01000991,Bridgend 001A,Criminal damage and arson,Investigation complete; no suspect identified,
f5fb692bf414e9053c2a2eda834c5df96d49116c575cfda88dee30e1c785343a,2012-04,South Wales Police,South Wales Police,-3.658207,51.633158,On or near Woodlands Terrace,W01000991,Bridgend 001A,Criminal damage and arson,Investigation complete; no suspect identified,
a0854122374314f71c9a68ed34ae5b75996d53a5207559d0b366ccbf16d770da,2012-04,South Wales Police,South Wales Police,-3.658179,51.640307,On or near Ael-Y-Bryn,W01000991,Bridgend 001A,Criminal damage and arson,Investigation complete; no suspect identified,
ff2f12f409fdd6c9305aefb46e5f2f413968a5f39fe58f79a32b1d5303d16e1c,2012-04,South Wales Police,South Wales Police,-3.658207,51.633158,On or near Woodlands Terrace,W01000991,Bridgend 001A,Drugs,Under investigation,
22ee56dec34de47294c66b4ff502f562dafbb31ba30342de339e451bedb9b3c1,2012-04,South Wales Police,South Wales Police,-3.649808,51.638618,On or near North Street,W01000991,Bridgend 001A,Public disorder and weapons,Offender fined,
415a91ebadd903210ece25133f1513ca7eb2688f906574548334cc8911721702,2012-04,South Wales Police,South Wales Police,-3.658310,51.639532,On or near Lon-Y-Parc,W01000991,Bridgend 001A,Vehicle crime,Investigation complete; no suspect identified,
39869a6a3af35cc32de54d9476733382e4ee1e3808e7a6dac6a7f20785fb7566,2012-04,South Wales Police,South Wales Police,-3.658223,51.639129,On or near Hartshorn Terrace,W01000991,Bridgend 001A,Vehicle crime,Investigation complete; no suspect identified,
5c993b174a2098edc451955837871f9baf8c92b8245d4701843ad365afaed6c6,2012-04,South Wales Police,South Wales Police,-3.658828,51.634723,On or near Tudor Estate,W01000991,Bridgend 001A,Vehicle crime,Investigation complete; no suspect identified,
b5ab04d90f53f72bbaea6c4a5ca191c3afcdb4bd1cf560ef6925532e43f536db,2012-04,South Wales Police,South Wales Police,-3.658966,51.633363,On or near Dyffryn Road,W01000991,Bridgend 001A,Violent crime,Investigation complete; no suspect identified,
,2012-04,South Wales Police,South Wales Police,-3.647530,51.637562,On or near Albert Street,W01000992,Bridgend 001B,Anti-social behaviour,,
,2012-04,South Wales Police,South Wales Police,-3.647430,51.639191,On or near Brynglas Terrace,W01000992,Bridgend 001B,Anti-social behaviour,,
,2012-04,South Wales Police,South Wales Police,-3.647430,51.639191,On or near Brynglas Terrace,W01000992,Bridgend 001B,Anti-social behaviour,,
,2012-04,South Wales Police,South Wales Police,-3.647430,51.639191,On or near Brynglas Terrace,W01000992,Bridgend 001B,Anti-social behaviour,,
,2012-04,South Wales Police,South Wales Police,-3.653195,51.636790,On or near Treharne Road,W01000992,Bridgend 001B,Anti-social behaviour,,
9e778bae7c3fe48cdb9091882b830d2c2d279848b3e71896a38b1116f19f597a,2012-04,South Wales Police,South Wales Police,-3.647530,51.637562,On or near Albert Street,W01000992,Bridgend 001B,Burglary,Investigation complete; no suspect identified,
6c851ffc6cd47d98514bf8e7d601f65d4fef5831b3987f8d5a059f299f6296fa,2012-04,South Wales Police,South Wales Police,-3.653195,51.636790,On or near Treharne Road,W01000992,Bridgend 001B,Burglary,Investigation complete; no suspect identified,
a2ebcddd7d45ba2b8fa2f64be8ee612d33e420c0cb711fb8523e1ef1a4b0d903,2012-04,South Wales Police,South Wales Police,-3.648881,51.637363,On or near Railway Terrace,W01000992,Bridgend 001B,Burglary,Investigation complete; no suspect identified,
f05ee82d853fa6d0b2b21c73401fb0d900b1805da832d2839a1a42d736931d6a,2012-04,South Wales Police,South Wales Police,-3.648881,51.637363,On or near Railway Terrace,W01000992,Bridgend 001B,Burglary,Investigation complete; no suspect identified,
2ddb9da72e6c65fde7a8ff82ec6da7ce86a7e050a0c1c1c489b9260e8188ac3a,2012-04,South Wales Police,South Wales Police,-3.652131,51.637740,On or near Victoria Street,W01000992,Bridgend 001B,Criminal damage and arson,Investigation complete; no suspect identified,
5290d7eb5309859772a3a661725f2f5aafd68c903df9a17e0bc57ad59f144cca,2012-04,South Wales Police,South Wales Police,-3.648394,51.637900,On or near Hamilton Terrace,W01000992,Bridgend 001B,Drugs,Offender sent to prison,
d08af0245e2a825dd650815d8317b40cd0be009961990aaafbf9ccd0193ddef0,2012-04,South Wales Police,South Wales Police,-3.653195,51.636790,On or near Treharne Road,W01000992,Bridgend 001B,Public disorder and weapons,Under investigation,
df27083a62201b9799a0f8c5ec94aab5be4ae7f63828b790730a4de77be1942d,2012-04,South Wales Police,South Wales Police,-3.653195,51.636790,On or near Treharne Road,W01000992,Bridgend 001B,Shoplifting,Offender sent to prison,
