Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2012-07,South Wales Police,South Wales Police,-3.658966,51.633363,On or near Dyffryn Road,W01000991,Bridgend 001A,Anti-social behaviour,,
,2012-07,South Wales Police,South Wales Police,-3.658223,51.639129,On or near Hartshorn Terrace,W01000991,Bridgend 001A,Anti-social behaviour,,
,2012-07,South Wales Police,South Wales Police,-3.649808,51.638618,On or near North Street,W01000991,Bridgend 001A,Anti-social behaviour,,
8e671d5d4d2638de63d390905a07ae720fe653c05f98cd460420813f1c6a5b89,2012-07,South Wales Police,South Wales Police,-3.658966,51.633363,On or near Dyffryn Road,W01000991,Bridgend 001A,Burglary,Investigation complete; no suspect identified,
0e6ce6b8c47779ad2c26bdc7bee99239de8deecfb7a162bd04183d84d25d5b76,2012-07,South Wales Police,South Wales Police,-3.658828,51.634723,On or near Tudor Estate,W01000991,Bridgend 001A,Criminal damage and arson,Investigation complete; no suspect identified,
7674a97a209f37a2ff553a5f7f99d7e87fa8ede8626cecb81555c01d23cdfe13,2012-07,South Wales Police,South Wales Police,-3.658828,51.634723,On or near Tudor Estate,W01000991,Bridgend 001A,Other theft,Investigation complete; no suspect identified,
eb8de628462febf81c870d0e1c87ae35b56a000eb7cd3acc3838c6e362b0614e,2012-07,South Wales Police,South Wales Police,-3.649808,51.638618,On or near North Street,W01000991,Bridgend 001A,Shoplifting,Offender fined,
,2012-07,South Wales Police,South Wales Police,-3.655647,51.637852,On or near Protheroe Street,W01000992,Bridgend 001B,Anti-social behaviour,,
39636f327d8033f2e2d7edf36ce536664cdb0f61e798efaa42a6ffc1c9993745,2012-07,South Wales Police,South Wales Police,-3.647530,51.637562,On or near Albert Street,W01000992,Bridgend 001B,Criminal damage and arson,Investigation complete; no suspect identified,
104b0da863a28507bdd7a0f1a6952a9021c87f3aab6f067ba79469e5528e8f31,2012-07,South Wales Police,South Wales Police,-3.645147,51.640005,On or near Blaencaerau Estate,W01000992,Bridgend 001B,Criminal damage and arson,Offender given a caution,
264953c86f843de39a53d5e21cb49772036d8e738466f356302cb207cd469bad,2012-07,South Wales Police,South Wales Police,-3.647430,51.639191,On or near Brynglas Terrace,W01000992,Bridgend 001B,Drugs,Under investigation,
f2ea68883c232768e0d73202e0fbccfce4aec519a27253b9d0f5c980478bc497,2012-07,South Wales Police,South Wales Police,-3.652131,51.637740,On or near Victoria Street,W01000992,Bridgend 001B,Other theft,Investigation complete; no suspect identified,
113259191098ba6d3f88821fcfe66fcdd75482601c508fe10aa4afee230f73f7,2012-07,South Wales Police,South Wales Police,-3.652512,51.638274,On or near George Street,W01000992,Bridgend 001B,Violent crime,Under investigation,
ddf588d680fc14a54a8e0b7c0a8806e0495e7fc7a1c8eb3de554bf529a20ee14,2012-07,South Wales Police,South Wales Police,-3.652131,51.637740,On or near Victoria Street,W01000992,Bridgend 001B,Violent crime,Investigation complete; no suspect identified,
