Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6b6d35ca0f72a0ebfeec540cc76b3d3c809df7ef69117843ca8634590b5bd67c,2013-06,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
fcd0e5e644132e64caae8350d41280f28432e159e7656a760f30a86f3df6c276,2013-06,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
20778cb32ae3dfc9d9ce49db3b57330e4d37b295b7ad7a835a67fb85b6878e0b,2013-06,South Wales Police,South Wales Police,-3.388550,51.524708,On or near CLUN CRESCENT,W01001226,Rhondda Cynon Taf 031F,Investigation complete; no suspect identified
16125bdcc37e48a84bd058652768dff8fc3a11064f05a47fcf667528c1528059,2013-06,South Wales Police,South Wales Police,-3.814820,51.648142,On or near LANSDOWN COURT,W01000937,Neath Port Talbot 013E,Investigation complete; no suspect identified
eed358e6544cf9df5bbf366df5c942e29cbe37cbbcce63bc3cf598513151f5a7,2013-06,South Wales Police,South Wales Police,-3.545061,51.679320,On or near ALMA STREET,W01001266,Rhondda Cynon Taf 007B,Local resolution
32d8e7eeb76269a078db84120efa655b1895153da2cc5934fab7520869779016,2013-06,South Wales Police,South Wales Police,-3.196891,51.500510,On or near CASTLEFIELD PLACE,W01001756,Cardiff 025B,Investigation complete; no suspect identified
17822d7809e10109569f9996002c776101f2b094ba7041cddc2ee0bc97a60358,2013-06,South Wales Police,South Wales Police,-3.310700,51.705836,On or near PLEASANT VIEW,W01001289,Merthyr Tydfil 006A,Investigation complete; no suspect identified
e63bbea1043e499d9d175bb07537d8b101bbb3359ca57d44727eccff6c165978,2013-06,South Wales Police,South Wales Police,-3.586650,51.541115,On or near HEOL LLANSANTFFRAID,W01001055,Bridgend 007C,Local resolution
4f11ac7f9b9fdd84131d46777c8ddcefb82b415e80b9df824be38659e076fcd9,2013-06,South Wales Police,South Wales Police,-3.321970,51.520820,On or near MAES CADWGAN,W01001728,Cardiff 014B,Suspect charged
2cabdc4a57a74b046417e05612b31459fdd1e6a5d1f6349c380c0f969fa4f14b,2013-06,South Wales Police,South Wales Police,-3.453218,51.621137,On or near DUNRAVEN STREET,W01001248,Rhondda Cynon Taf 016D,Suspect charged
3f4ad276f6dfcd57df60de85fef2c7b6f51614a9e5a81e8f2da064a21b9aa641,2013-06,South Wales Police,South Wales Police,-3.308025,51.589926,On or near SHAKESPEARE RISE,W01001238,Rhondda Cynon Taf 022C,Investigation complete; no suspect identified
641a0d6d52d980d48699427824b15657f486879d68de1043322926b43bb8d9a8,2013-06,South Wales Police,South Wales Police,-3.576243,51.503686,On or near EDWARD STREET,W01001035,Bridgend 014E,Suspect charged
6cab104a38bc16c773f3bbc01285bfec279f0770d1c3a3c5f999ef4c0199f24d,2013-06,South Wales Police,South Wales Police,-3.452037,51.717562,On or near ANN STREET,W01001155,Rhondda Cynon Taf 002D,Suspect charged
2ab514186f3344099d6076fa1cb8fab2403e1e3131c9d1e523311e6d82135504,2013-06,South Wales Police,South Wales Police,-3.197402,51.481550,On or near COWBRIDGE ROAD EAST,W01001861,Cardiff 034D,Investigation complete; no suspect identified
4b9f8998530464e58ea14b36722a6ef2f63b9cdd44392632567a52049922e692,2013-06,South Wales Police,South Wales Police,-3.433525,51.601768,On or near HEOL GLANNANT,W01001253,Rhondda Cynon Taf 023C,Suspect charged
7c2451ff3e672ee715d345f5e1d89257f8ab56049c0fb9f8b99f7b603ba12ca6,2013-06,South Wales Police,South Wales Police,-3.205204,51.474861,On or near LECKWITH ROAD,W01001711,Cardiff 040C,Offender given a caution
9ae04a1198a290138f9d9eb5125f785376b4beed7871e90300c6e502b15138e0,2013-06,South Wales Police,South Wales Police,,,No location,,,Suspect charged
4860a20860783a236349656eb471c7844137428214ae0530e7121af4e9c21917,2013-06,South Wales Police,South Wales Police,,,No location,,,Suspect charged
609e2d013a54b41a0c3100d028eca45a12d05ed8dd406091f4288d11578b26ca,2013-06,South Wales Police,South Wales Police,-3.432418,51.584490,On or near Parking Area,W01001917,Rhondda Cynon Taf 023G,Suspect charged
72e73f40d0aec9ea50cbf3470ed3fabb1c27ccff88a2f3a0ad4c84fbfd3fe240,2013-06,South Wales Police,South Wales Police,-3.200556,51.474423,On or near BARTLEY WILSON WAY,W01001711,Cardiff 040C,Suspect charged
5c997be524a9c1a65cb75472b6f76c29ba6ccb4d56a1ee0ec68c62e7019a90e2,2013-06,South Wales Police,South Wales Police,-3.172901,51.491446,On or near FITZROY STREET,W01001832,Cardiff 033C,Investigation complete; no suspect identified
e3c7f63d9631e0697838261d9e40327259012b86aaad931de151d3e208c61171,2013-06,South Wales Police,South Wales Police,,,No location,,,Suspect charged
e2959a93d35103aba028ee03ef6611995aab1504ed55a08101b0ce53dd08a828,2013-06,South Wales Police,South Wales Police,,,No location,,,Suspect charged
32544c11212854fc0c15dfe65f80e41366f62b8d695b813a9c04a3edbb151f95,2013-06,South Wales Police,South Wales Police,-3.154300,51.488394,On or near BROADWAY,,,Suspect charged
8d5038b1d82168836a97252f7b0388889b8c40a85bfb32b9033addf2c2c91bc8,2013-06,South Wales Police,South Wales Police,-3.163866,51.484531,On or near GLOSSOP ROAD,,,Suspect charged
e2a645b230ddcda0f849ba89d1efd90cefec3f05b5a6cbd882dbed17d087d7dc,2013-06,South Wales Police,South Wales Police,,,No location,,,Suspect charged
1c3df730fff3e9b5d980587fa425b9c6dae82f439f4556588b2a544ef71636ed,2013-06,South Wales Police,South Wales Police,-3.479384,51.643497,On or near GELLI ROAD,,,Offender given a caution
7c22c97cdc851edf1ee0038c27bdacee3b3c9f71ae6455e8791a3a22e214a718,2013-06,South Wales Police,South Wales Police,,,No location,,,Suspect charged
e26435522ab1a0e8009f8398389edd9722e0a13e0f1d16c60d636534b708a941,2013-06,South Wales Police,South Wales Police,-3.200830,51.533048,On or near MORRIS AVENUE,,,Suspect charged
50be5de453365a7a2d3ac92248f13364057e4090710ceabe7f171cb45349792b,2013-06,South Wales Police,South Wales Police,-3.103509,51.519752,On or near WILLOWBROOK DRIVE,,,Investigation complete; no suspect identified
284f18255a9783f128447fcefdec868b7bc79d64b2711ac30ecee0add7220a02,2013-06,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
6e0d659b7bd12b6b5faadcea962cb2f194d7ef31d70d45d4a8174380be453e18,2013-06,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
cbfe72b9f17ae3b3bbcf0e76ddcbd1f49a8bcde1bbef3e9f34cdd4697d075778,2013-06,South Wales Police,South Wales Police,-3.768813,51.591735,On or near A4107,,,Investigation complete; no suspect identified
caea1560423f537ac7ee6d75fb0ab36c270db722e575f2bb777e4328a8a824e4,2013-06,South Wales Police,South Wales Police,-3.148793,51.477307,On or near PORTMANMOOR ROAD,,,Investigation complete; no suspect identified
0fe9e845a493f7401128776d1cd76d6bd5b6160047fac56d502303eff42ff1a0,2013-06,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
